EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,AVG_DOSE_RATE_uGy/min,AVG_DOSE_EQV_RATE_uSv/min,COLLECTION_TIME_min,ISS_GEO_LONG_Deg,ISS_GEO_LAT_Deg,ISS_ALTITUDE_km
2018-04-10T22:00:39.000Z,0.0930000,0.126000,1.00000,37.3750,-34.1620,415.342
2018-04-10T22:01:39.000Z,0.103000,0.266000,1.00000,40.7400,-36.6860,416.281
2018-04-10T22:02:39.000Z,0.131000,0.404000,1.00000,44.3450,-39.0920,417.183
2018-04-10T22:03:39.000Z,0.139000,0.383000,1.00000,48.2150,-41.3610,418.034
2018-04-10T22:04:39.000Z,0.197000,0.926000,1.00000,52.3640,-43.4700,418.818
2018-04-10T22:05:39.000Z,0.233000,0.966000,1.00000,56.8170,-45.3980,419.525
2018-04-10T22:06:39.000Z,0.223000,0.836000,1.00000,61.5790,-47.1180,420.142
2018-04-10T22:07:39.000Z,0.270000,1.19400,1.00000,66.6520,-48.6050,420.660
2018-04-10T22:08:39.000Z,0.290000,1.07100,1.00000,72.0130,-49.8320,421.068
2018-04-10T22:09:39.000Z,0.294000,0.954000,1.00000,77.6320,-50.7740,421.362
2018-04-10T22:10:39.000Z,0.297000,1.09300,1.00000,83.4470,-51.4110,421.534
2018-04-10T22:11:39.000Z,0.282000,0.649000,1.00000,89.3900,-51.7270,421.582
2018-04-10T22:12:39.000Z,0.286000,0.796000,1.00000,95.3780,-51.7130,421.504
2018-04-10T22:13:39.000Z,0.277000,0.714000,1.00000,101.312,-51.3720,421.300
2018-04-10T22:14:39.000Z,0.326000,1.29600,1.00000,107.116,-50.7090,420.973
2018-04-10T22:15:39.000Z,0.317000,1.26400,1.00000,112.714,-49.7440,420.527
2018-04-10T22:16:39.000Z,0.324000,1.29100,1.00000,118.055,-48.4940,419.969
2018-04-10T22:17:39.000Z,0.310000,1.30800,1.00000,123.102,-46.9870,419.306
2018-04-10T22:18:39.000Z,0.305000,1.01700,1.00000,127.842,-45.2490,418.546
2018-04-10T22:19:39.000Z,0.243000,0.539000,1.00000,132.269,-43.3050,417.703
2018-04-10T22:20:39.000Z,0.228000,0.642000,1.00000,136.399,-41.1810,416.787
2018-04-10T22:21:39.000Z,0.195000,0.579000,1.00000,140.246,-38.8990,415.812
2018-04-10T22:22:39.000Z,0.164000,0.511000,1.00000,143.831,-36.4820,414.792
2018-04-10T22:23:39.000Z,0.143000,0.683000,1.00000,147.181,-33.9480,413.743
2018-04-10T22:24:39.000Z,0.106000,0.381000,1.00000,150.320,-31.3140,412.679
2018-04-10T22:25:39.000Z,0.0830000,0.166000,1.00000,153.274,-28.5930,411.615
2018-04-10T22:26:39.000Z,0.0760000,0.275000,1.00000,156.065,-25.7990,410.567
2018-04-10T22:27:39.000Z,0.0560000,0.102000,1.00000,158.717,-22.9420,409.549
2018-04-10T22:28:39.000Z,0.0560000,0.192000,1.00000,161.248,-20.0340,408.575
2018-04-10T22:29:39.000Z,0.0390000,0.126000,1.00000,163.678,-17.0810,407.659
2018-04-10T22:30:39.000Z,0.0390000,0.0780000,1.00000,166.028,-14.0910,406.812
2018-04-10T22:31:39.000Z,0.0350000,0.187000,1.00000,168.308,-11.0750,406.046
2018-04-10T22:32:39.000Z,0.0340000,0.141000,1.00000,170.539,-8.03600,405.369
2018-04-10T22:33:39.000Z,0.0320000,0.0520000,1.00000,172.731,-4.98300,404.789
2018-04-10T22:34:39.000Z,0.0280000,0.0320000,1.00000,174.903,-1.91800,404.311
2018-04-10T22:35:39.000Z,0.0280000,0.0610000,1.00000,177.065,1.14900,403.941
2018-04-10T22:36:39.000Z,0.0300000,0.0340000,1.00000,179.234,4.21500,403.678
2018-04-10T22:37:39.000Z,0.0300000,0.0710000,1.00000,-178.579,7.27300,403.524
2018-04-10T22:38:39.000Z,0.0370000,0.169000,1.00000,-176.358,10.3180,403.476
2018-04-10T22:39:39.000Z,0.0290000,0.0630000,1.00000,-174.087,13.3450,403.531
2018-04-10T22:40:39.000Z,0.0300000,0.0320000,1.00000,-171.756,16.3440,403.682
2018-04-10T22:41:39.000Z,0.0320000,0.0390000,1.00000,-169.344,19.3100,403.925
2018-04-10T22:42:39.000Z,0.0350000,0.0850000,1.00000,-166.836,22.2340,404.247
2018-04-10T22:43:39.000Z,0.0360000,0.0620000,1.00000,-164.211,25.1090,404.642
2018-04-10T22:44:39.000Z,0.0540000,0.304000,1.00000,-161.450,27.9240,405.096
2018-04-10T22:45:39.000Z,0.0430000,0.0480000,1.00000,-158.531,30.6690,405.599
2018-04-10T22:46:39.000Z,0.0550000,0.180000,1.00000,-155.432,33.3300,406.138
2018-04-10T22:47:39.000Z,0.0670000,0.261000,1.00000,-152.126,35.8950,406.699
2018-04-10T22:48:39.000Z,0.0920000,0.610000,1.00000,-148.586,38.3480,407.271
2018-04-10T22:49:39.000Z,0.0860000,0.194000,1.00000,-144.794,40.6680,407.838
2018-04-10T22:50:39.000Z,0.101000,0.149000,1.00000,-140.720,42.8360,408.391
2018-04-10T22:51:39.000Z,0.142000,0.622000,1.00000,-136.349,44.8280,408.915
2018-04-10T22:52:39.000Z,0.160000,0.401000,1.00000,-131.665,46.6210,409.402
2018-04-10T22:53:39.000Z,0.201000,0.646000,1.00000,-126.670,48.1850,409.839
2018-04-10T22:54:39.000Z,0.237000,0.989000,1.00000,-121.373,49.4960,410.219
2018-04-10T22:55:39.000Z,0.240000,0.472000,1.00000,-115.809,50.5280,410.534
2018-04-10T22:56:39.000Z,0.266000,0.720000,1.00000,-110.024,51.2580,410.779
2018-04-10T22:57:39.000Z,0.289000,0.992000,1.00000,-104.086,51.6690,410.949
2018-04-10T22:58:39.000Z,0.282000,0.930000,1.00000,-98.0870,51.7510,411.041
2018-04-10T22:59:39.000Z,0.293000,1.02800,1.00000,-92.1090,51.5000,411.055
2018-04-10T23:00:39.000Z,0.268000,0.518000,1.00000,-86.2440,50.9250,410.992
2018-04-10T23:01:39.000Z,0.294000,0.849000,1.00000,-80.5640,50.0380,410.854
2018-04-10T23:02:39.000Z,0.275000,0.699000,1.00000,-75.1340,48.8610,410.647
2018-04-10T23:03:39.000Z,0.287000,1.03700,1.00000,-69.9880,47.4180,410.375
2018-04-10T23:04:39.000Z,0.247000,0.773000,1.00000,-65.1540,45.7350,410.047
2018-04-10T23:05:39.000Z,0.213000,0.760000,1.00000,-60.6300,43.8380,409.671
2018-04-10T23:06:39.000Z,0.173000,0.487000,1.00000,-56.4110,41.7530,409.257
2018-04-10T23:07:39.000Z,0.131000,0.299000,1.00000,-52.4850,39.5060,408.817
2018-04-10T23:08:39.000Z,0.102000,0.233000,1.00000,-48.8260,37.1180,408.361
2018-04-10T23:09:39.000Z,0.0840000,0.210000,1.00000,-45.4120,34.6080,407.902
2018-04-10T23:10:39.000Z,0.0660000,0.245000,1.00000,-42.2150,31.9920,407.453
2018-04-10T23:11:39.000Z,0.0660000,0.271000,1.00000,-39.2120,29.2890,407.026
2018-04-10T23:12:39.000Z,0.0430000,0.0690000,1.00000,-36.3770,26.5080,406.634
2018-04-10T23:13:39.000Z,0.0460000,0.231000,1.00000,-33.6900,23.6640,406.287
2018-04-10T23:14:39.000Z,0.0370000,0.0570000,1.00000,-31.1280,20.7640,405.999
2018-04-10T23:15:39.000Z,0.0350000,0.0420000,1.00000,-28.6700,17.8170,405.777
2018-04-10T23:16:39.000Z,0.0320000,0.0470000,1.00000,-26.3020,14.8370,405.632
2018-04-10T23:17:39.000Z,0.0330000,0.0630000,1.00000,-24.0050,11.8250,405.571
2018-04-10T23:18:39.000Z,0.0350000,0.0570000,1.00000,-21.7640,8.79100,405.601
2018-04-10T23:19:39.000Z,0.0370000,0.0540000,1.00000,-19.5640,5.74000,405.726
2018-04-10T23:20:39.000Z,0.0360000,0.158000,1.00000,-17.3890,2.68000,405.948
2018-04-10T23:21:39.000Z,0.0300000,0.0330000,1.00000,-15.2260,-0.386000,406.269
2018-04-10T23:22:39.000Z,0.0370000,0.178000,1.00000,-13.0630,-3.45000,406.687
2018-04-10T23:23:39.000Z,0.0430000,0.138000,1.00000,-10.8840,-6.50800,407.201
2018-04-10T23:24:39.000Z,0.0410000,0.141000,1.00000,-8.67400,-9.55500,407.804
2018-04-10T23:25:39.000Z,0.0500000,0.226000,1.00000,-6.42300,-12.5810,408.491
2018-04-10T23:26:39.000Z,0.0470000,0.0770000,1.00000,-4.11200,-15.5830,409.253
2018-04-10T23:27:39.000Z,0.0570000,0.238000,1.00000,-1.72700,-18.5520,410.081
2018-04-10T23:28:39.000Z,0.0620000,0.124000,1.00000,0.750000,-21.4830,410.964
2018-04-10T23:29:39.000Z,0.0660000,0.230000,1.00000,3.33600,-24.3650,411.889
2018-04-10T23:30:39.000Z,0.0700000,0.154000,1.00000,6.05300,-27.1900,412.843
2018-04-10T23:31:39.000Z,0.0910000,0.153000,1.00000,8.92000,-29.9480,413.811
2018-04-10T23:32:39.000Z,0.122000,0.325000,1.00000,11.9610,-32.6270,414.781
2018-04-10T23:33:39.000Z,0.129000,0.664000,1.00000,15.1980,-35.2120,415.736
2018-04-10T23:34:39.000Z,0.111000,0.186000,1.00000,18.6610,-37.6900,416.662
2018-04-10T23:35:39.000Z,0.131000,0.427000,1.00000,22.3720,-40.0430,417.545
2018-04-10T23:36:39.000Z,0.147000,0.348000,1.00000,26.3520,-42.2480,418.370
2018-04-10T23:37:39.000Z,0.162000,0.384000,1.00000,30.6260,-44.2860,419.124
2018-04-10T23:38:39.000Z,0.190000,0.604000,1.00000,35.2040,-46.1310,419.795
2018-04-10T23:39:39.000Z,0.216000,1.00300,1.00000,40.0960,-47.7590,420.373
2018-04-10T23:40:39.000Z,0.211000,0.649000,1.00000,45.2900,-49.1420,420.846
2018-04-10T23:41:39.000Z,0.245000,0.737000,1.00000,50.7630,-50.2550,421.208
2018-04-10T23:42:39.000Z,0.258000,0.918000,1.00000,56.4740,-51.0740,421.452
2018-04-10T23:43:39.000Z,0.255000,0.578000,1.00000,62.3510,-51.5800,421.574
2018-04-10T23:44:39.000Z,0.308000,1.28700,1.00000,68.3220,-51.7610,421.570
2018-04-10T23:45:39.000Z,0.305000,1.19900,1.00000,74.2940,-51.6120,421.440
2018-04-10T23:46:39.000Z,0.272000,0.774000,1.00000,80.1870,-51.1370,421.185
2018-04-10T23:47:39.000Z,0.271000,0.571000,1.00000,85.9120,-50.3480,420.808
2018-04-10T23:48:39.000Z,0.289000,0.973000,1.00000,91.4110,-49.2630,420.315
2018-04-10T23:49:39.000Z,0.274000,0.670000,1.00000,96.6330,-47.9050,419.712
2018-04-10T23:50:39.000Z,0.276000,0.678000,1.00000,101.556,-46.2990,419.008
2018-04-10T23:51:39.000Z,0.274000,0.780000,1.00000,106.170,-44.4720,418.212
2018-04-10T23:52:39.000Z,0.255000,0.707000,1.00000,110.472,-42.4520,417.337
2018-04-10T23:53:39.000Z,0.219000,0.557000,1.00000,114.483,-40.2600,416.395
2018-04-10T23:54:39.000Z,0.185000,0.531000,1.00000,118.217,-37.9210,415.400
2018-04-10T23:55:39.000Z,0.158000,0.556000,1.00000,121.704,-35.4540,414.366
2018-04-10T23:56:39.000Z,0.143000,0.758000,1.00000,124.964,-32.8770,413.308
2018-04-10T23:57:39.000Z,0.119000,0.526000,1.00000,128.024,-30.2050,412.241
2018-04-10T23:58:39.000Z,0.0960000,0.305000,1.00000,130.908,-27.4540,411.182
2018-04-10T23:59:39.000Z,0.0860000,0.434000,1.00000,133.639,-24.6320,410.144
2018-04-11T00:00:39.000Z,0.0600000,0.116000,1.00000,136.241,-21.7510,409.142
2018-04-11T00:01:39.000Z,0.0420000,0.0560000,1.00000,138.727,-18.8240,408.190
2018-04-11T00:02:39.000Z,0.0390000,0.0460000,1.00000,141.122,-15.8560,407.301
2018-04-11T00:03:39.000Z,0.0370000,0.0650000,1.00000,143.440,-12.8550,406.486
2018-04-11T00:04:39.000Z,0.0350000,0.0870000,1.00000,145.699,-9.82900,405.755
2018-04-11T00:05:39.000Z,0.0280000,0.0780000,1.00000,147.911,-6.78400,405.117
2018-04-11T00:06:39.000Z,0.0370000,0.259000,1.00000,150.094,-3.72400,404.578
2018-04-11T00:07:39.000Z,0.0270000,0.0290000,1.00000,152.260,-0.659000,404.143
2018-04-11T00:08:39.000Z,0.0340000,0.158000,1.00000,154.424,2.41000,403.816
2018-04-11T00:09:39.000Z,0.0300000,0.0630000,1.00000,156.598,5.47200,403.598
2018-04-11T00:10:39.000Z,0.0270000,0.0450000,1.00000,158.798,8.52600,403.488
2018-04-11T00:11:39.000Z,0.0290000,0.107000,1.00000,161.038,11.5660,403.483
2018-04-11T00:12:39.000Z,0.0310000,0.0410000,1.00000,163.330,14.5800,403.578
2018-04-11T00:13:39.000Z,0.0300000,0.175000,1.00000,165.694,17.5670,403.767
2018-04-11T00:14:39.000Z,0.0360000,0.158000,1.00000,168.143,20.5160,404.044
2018-04-11T00:15:39.000Z,0.0350000,0.0850000,1.00000,170.697,23.4220,404.397
2018-04-11T00:16:39.000Z,0.0340000,0.0390000,1.00000,173.375,26.2730,404.817
2018-04-11T00:17:39.000Z,0.0380000,0.114000,1.00000,176.198,29.0610,405.293
2018-04-11T00:18:39.000Z,0.0410000,0.0580000,1.00000,179.190,31.7750,405.813
2018-04-11T00:19:39.000Z,0.0460000,0.0640000,1.00000,-177.630,34.3980,406.362
2018-04-11T00:20:39.000Z,0.0550000,0.0840000,1.00000,-174.231,36.9190,406.929
2018-04-11T00:21:39.000Z,0.0640000,0.103000,1.00000,-170.592,39.3180,407.500
2018-04-11T00:22:39.000Z,0.0770000,0.294000,1.00000,-166.686,41.5790,408.063
2018-04-11T00:23:39.000Z,0.0880000,0.224000,1.00000,-162.493,43.6770,408.605
2018-04-11T00:24:39.000Z,0.101000,0.229000,1.00000,-157.993,45.5900,409.116
2018-04-11T00:25:39.000Z,0.126000,0.329000,1.00000,-153.182,47.2920,409.583
2018-04-11T00:26:39.000Z,0.156000,0.448000,1.00000,-148.059,48.7560,409.998
2018-04-11T00:27:39.000Z,0.192000,0.854000,1.00000,-142.644,49.9560,410.352
2018-04-11T00:28:39.000Z,0.214000,0.888000,1.00000,-136.983,50.8660,410.639
2018-04-11T00:29:39.000Z,0.239000,0.915000,1.00000,-131.127,51.4670,410.853
2018-04-11T00:30:39.000Z,0.253000,0.778000,1.00000,-125.157,51.7430,410.991
2018-04-11T00:31:39.000Z,0.270000,0.914000,1.00000,-119.154,51.6880,411.051
2018-04-11T00:32:39.000Z,0.288000,1.11800,1.00000,-113.214,51.3030,411.034
2018-04-11T00:33:39.000Z,0.291000,0.906000,1.00000,-107.415,50.5980,410.940
2018-04-11T00:34:39.000Z,0.272000,0.619000,1.00000,-101.832,49.5890,410.773
2018-04-11T00:35:39.000Z,0.281000,0.885000,1.00000,-96.5140,48.2990,410.539
2018-04-11T00:36:39.000Z,0.280000,0.742000,1.00000,-91.4960,46.7540,410.244
2018-04-11T00:37:39.000Z,0.272000,0.839000,1.00000,-86.7880,44.9800,409.895
2018-04-11T00:38:39.000Z,0.255000,1.09600,1.00000,-82.3900,43.0020,409.502
2018-04-11T00:39:39.000Z,0.243000,1.07200,1.00000,-78.2960,40.8490,409.077
2018-04-11T00:40:39.000Z,0.188000,0.694000,1.00000,-74.4820,38.5400,408.629
2018-04-11T00:41:39.000Z,0.137000,0.244000,1.00000,-70.9270,36.1000,408.170
2018-04-11T00:42:39.000Z,0.126000,0.411000,1.00000,-67.6040,33.5450,407.715
2018-04-11T00:43:39.000Z,0.0910000,0.154000,1.00000,-64.4910,30.8920,407.273
2018-04-11T00:44:39.000Z,0.0760000,0.171000,1.00000,-61.5590,28.1540,406.859
2018-04-11T00:45:39.000Z,0.0610000,0.0880000,1.00000,-58.7850,25.3440,406.484
2018-04-11T00:46:39.000Z,0.0540000,0.212000,1.00000,-56.1530,22.4760,406.161
2018-04-11T00:47:39.000Z,0.0480000,0.182000,1.00000,-53.6360,19.5570,405.899
2018-04-11T00:48:39.000Z,0.0380000,0.0510000,1.00000,-51.2190,16.5970,405.708
2018-04-11T00:49:39.000Z,0.0390000,0.111000,1.00000,-48.8820,13.6020,405.598
2018-04-11T00:50:39.000Z,0.0310000,0.0710000,1.00000,-46.6100,10.5810,405.574
2018-04-11T00:51:39.000Z,0.0320000,0.0400000,1.00000,-44.3870,7.53900,405.642
2018-04-11T00:52:39.000Z,0.0320000,0.0360000,1.00000,-42.1990,4.48400,405.807
2018-04-11T00:53:39.000Z,0.0390000,0.0580000,1.00000,-40.0310,1.42000,406.070
2018-04-11T00:54:39.000Z,0.0380000,0.0470000,1.00000,-37.8680,-1.64800,406.432
2018-04-11T00:55:39.000Z,0.0400000,0.0480000,1.00000,-35.7000,-4.70900,406.890
2018-04-11T00:56:39.000Z,0.0490000,0.0970000,1.00000,-33.5110,-7.76300,407.441
2018-04-11T00:57:39.000Z,0.0500000,0.0740000,1.00000,-31.2870,-10.8010,408.080
2018-04-11T00:58:39.000Z,0.0630000,0.325000,1.00000,-29.0120,-13.8180,408.800
2018-04-11T00:59:39.000Z,0.0830000,0.231000,1.00000,-26.6740,-16.8070,409.590
2018-04-11T01:00:39.000Z,0.153000,0.497000,1.00000,-24.2520,-19.7620,410.442
2018-04-11T01:01:39.000Z,0.290000,0.402000,1.00000,-21.7330,-22.6730,411.344
2018-04-11T01:02:39.000Z,0.510000,1.06400,1.00000,-19.0950,-25.5340,412.282
2018-04-11T01:03:39.000Z,0.612000,1.32000,1.00000,-16.3180,-28.3340,413.245
2018-04-11T01:04:39.000Z,0.580000,1.34000,1.00000,-13.3830,-31.0610,414.216
2018-04-11T01:05:39.000Z,0.369000,0.773000,1.00000,-10.2630,-33.7030,415.182
2018-04-11T01:06:39.000Z,0.197000,0.433000,1.00000,-6.93600,-36.2460,416.126
2018-04-11T01:07:39.000Z,0.122000,0.182000,1.00000,-3.37500,-38.6740,417.037
2018-04-11T01:08:39.000Z,0.124000,0.222000,1.00000,0.442000,-40.9680,417.896
2018-04-11T01:09:39.000Z,0.153000,0.705000,1.00000,4.54100,-43.1070,418.694
2018-04-11T01:10:39.000Z,0.162000,0.681000,1.00000,8.93800,-45.0680,419.415
2018-04-11T01:11:39.000Z,0.175000,0.620000,1.00000,13.6460,-46.8280,420.049
2018-04-11T01:12:39.000Z,0.236000,1.31100,1.00000,18.6670,-48.3590,420.585
2018-04-11T01:13:39.000Z,0.193000,0.789000,1.00000,23.9790,-49.6340,421.014
2018-04-11T01:14:39.000Z,0.253000,1.04000,1.00000,29.5560,-50.6290,421.328
2018-04-11T01:15:39.000Z,0.231000,0.686000,1.00000,35.3390,-51.3210,421.522
2018-04-11T01:16:39.000Z,0.240000,0.896000,1.00000,41.2660,-51.6940,421.592
2018-04-11T01:17:39.000Z,0.273000,0.974000,1.00000,47.2480,-51.7400,421.536
2018-04-11T01:18:39.000Z,0.267000,1.04900,1.00000,53.2000,-51.4560,421.354
2018-04-11T01:19:39.000Z,0.276000,1.00400,1.00000,59.0310,-50.8500,421.048
2018-04-11T01:20:39.000Z,0.272000,0.766000,1.00000,64.6720,-49.9370,420.623
2018-04-11T01:21:39.000Z,0.261000,0.481000,1.00000,70.0640,-48.7360,420.083
2018-04-11T01:22:39.000Z,0.268000,0.840000,1.00000,75.1650,-47.2730,419.438
2018-04-11T01:23:39.000Z,0.268000,0.852000,1.00000,79.9600,-45.5730,418.694
2018-04-11T01:24:39.000Z,0.248000,0.718000,1.00000,84.4430,-43.6640,417.864
2018-04-11T01:25:39.000Z,0.256000,1.02800,1.00000,88.6240,-41.5700,416.959
2018-04-11T01:26:39.000Z,0.208000,0.576000,1.00000,92.5170,-39.3160,415.994
2018-04-11T01:27:39.000Z,0.176000,0.391000,1.00000,96.1480,-36.9220,414.981
2018-04-11T01:28:39.000Z,0.155000,0.509000,1.00000,99.5370,-34.4080,413.935
2018-04-11T01:29:39.000Z,0.124000,0.295000,1.00000,102.712,-31.7900,412.871
2018-04-11T01:30:39.000Z,0.111000,0.368000,1.00000,105.700,-29.0810,411.805
2018-04-11T01:31:39.000Z,0.0760000,0.103000,1.00000,108.517,-26.3000,410.752
2018-04-11T01:32:39.000Z,0.0590000,0.0660000,1.00000,111.192,-23.4540,409.727
2018-04-11T01:33:39.000Z,0.0570000,0.184000,1.00000,113.743,-20.5540,408.744
2018-04-11T01:34:39.000Z,0.0460000,0.0690000,1.00000,116.191,-17.6090,407.816
2018-04-11T01:35:39.000Z,0.0400000,0.0680000,1.00000,118.552,-14.6270,406.956
2018-04-11T01:36:39.000Z,0.0410000,0.291000,1.00000,120.844,-11.6140,406.174
2018-04-11T01:37:39.000Z,0.0370000,0.200000,1.00000,123.081,-8.58000,405.480
2018-04-11T01:38:39.000Z,0.0360000,0.202000,1.00000,125.280,-5.52800,404.882
2018-04-11T01:39:39.000Z,0.0270000,0.0290000,1.00000,127.455,-2.46300,404.384
2018-04-11T01:40:39.000Z,0.0240000,0.0350000,1.00000,129.618,0.603000,403.994
2018-04-11T01:41:39.000Z,0.0260000,0.0310000,1.00000,131.785,3.67100,403.711
2018-04-11T01:42:39.000Z,0.0290000,0.0670000,1.00000,133.968,6.73000,403.537
2018-04-11T01:43:39.000Z,0.0370000,0.288000,1.00000,136.182,9.77900,403.470
2018-04-11T01:44:41.000Z,0.0260000,0.0700000,1.00000,138.516,12.9070,403.509
2018-04-11T01:45:39.000Z,0.0290000,0.0310000,1.00000,140.761,15.8120,403.641
2018-04-11T01:46:39.000Z,0.0260000,0.0400000,1.00000,143.156,18.7830,403.867
2018-04-11T01:47:39.000Z,0.0360000,0.158000,1.00000,145.647,21.7160,404.176
2018-04-11T01:48:39.000Z,0.0290000,0.143000,1.00000,148.249,24.5990,404.558
2018-04-11T01:49:39.000Z,0.0310000,0.0330000,1.00000,150.985,27.4270,405.002
2018-04-11T01:50:39.000Z,0.0310000,0.0340000,1.00000,153.875,30.1870,405.497
2018-04-11T01:51:39.000Z,0.0370000,0.0690000,1.00000,156.940,32.8640,406.030
2018-04-11T01:52:39.000Z,0.0510000,0.233000,1.00000,160.209,35.4480,406.588
2018-04-11T01:53:39.000Z,0.0580000,0.314000,1.00000,163.701,37.9200,407.158
2018-04-11T01:54:39.000Z,0.0570000,0.0810000,1.00000,167.448,40.2660,407.728
2018-04-11T01:55:39.000Z,0.0660000,0.209000,1.00000,171.469,42.4620,408.284
2018-04-11T01:56:39.000Z,0.0710000,0.200000,1.00000,175.788,44.4880,408.815
2018-04-11T01:57:39.000Z,0.0920000,0.403000,1.00000,-179.582,46.3180,409.309
2018-04-11T01:58:39.000Z,0.108000,0.305000,1.00000,-174.642,47.9250,409.755
2018-04-11T01:59:39.000Z,0.134000,0.498000,1.00000,-169.397,49.2840,410.146
2018-04-11T02:00:39.000Z,0.144000,0.402000,1.00000,-163.877,50.3670,410.474
2018-04-11T02:01:39.000Z,0.158000,0.449000,1.00000,-158.127,51.1520,410.731
2018-04-11T02:02:39.000Z,0.161000,0.416000,1.00000,-152.215,51.6200,410.915
2018-04-11T02:03:39.000Z,0.210000,0.777000,1.00000,-146.219,51.7610,411.021
2018-04-11T02:04:39.000Z,0.206000,0.757000,1.00000,-140.233,51.5690,411.050
2018-04-11T02:05:39.000Z,0.238000,1.07600,1.00000,-134.339,51.0500,411.001
2018-04-11T02:06:39.000Z,0.238000,0.993000,1.00000,-128.618,50.2180,410.876
2018-04-11T02:07:39.000Z,0.291000,1.82200,1.00000,-123.141,49.0910,410.681
2018-04-11T02:08:39.000Z,0.250000,1.20200,1.00000,-117.942,47.6920,410.421
2018-04-11T02:09:39.000Z,0.236000,0.894000,1.00000,-113.052,46.0500,410.103
2018-04-11T02:10:39.000Z,0.225000,0.818000,1.00000,-108.473,44.1890,409.735
2018-04-11T02:11:39.000Z,0.241000,0.868000,1.00000,-104.204,42.1370,409.328
2018-04-11T02:12:39.000Z,0.214000,0.973000,1.00000,-100.227,39.9170,408.892
2018-04-11T02:13:39.000Z,0.180000,0.581000,1.00000,-96.5240,37.5540,408.439
2018-04-11T02:14:39.000Z,0.149000,0.355000,1.00000,-93.0660,35.0630,407.981
2018-04-11T02:15:39.000Z,0.130000,0.273000,1.00000,-89.8300,32.4630,407.529
2018-04-11T02:16:39.000Z,0.117000,0.471000,1.00000,-86.7950,29.7750,407.098
2018-04-11T02:17:39.000Z,0.101000,0.381000,1.00000,-83.9310,27.0060,406.699
2018-04-11T02:18:39.000Z,0.0870000,0.220000,1.00000,-81.2200,24.1730,406.344
2018-04-11T02:19:39.000Z,0.0700000,0.120000,1.00000,-78.6370,21.2820,406.045
2018-04-11T02:20:39.000Z,0.0610000,0.161000,1.00000,-76.1640,18.3460,405.812
2018-04-11T02:21:39.000Z,0.0530000,0.100000,1.00000,-73.7810,15.3700,405.653
2018-04-11T02:22:39.000Z,0.0500000,0.253000,1.00000,-71.4730,12.3640,405.578
2018-04-11T02:23:39.000Z,0.0390000,0.0720000,1.00000,-69.2230,9.33300,405.592
2018-04-11T02:24:39.000Z,0.0790000,0.433000,1.00000,-67.0140,6.28300,405.700
2018-04-11T02:25:39.000Z,0.0370000,0.0560000,1.00000,-64.8360,3.22400,405.905
2018-04-11T02:26:39.000Z,0.0370000,0.0740000,1.00000,-62.6730,0.158000,406.209
2018-04-11T02:27:39.000Z,0.0400000,0.162000,1.00000,-60.5110,-2.90600,406.611
2018-04-11T02:28:39.000Z,0.0530000,0.0750000,1.00000,-58.3350,-5.96600,407.109
2018-04-11T02:29:39.000Z,0.361000,0.610000,1.00000,-56.1330,-9.01300,407.697
2018-04-11T02:30:39.000Z,1.31400,2.17100,1.00000,-53.8900,-12.0440,408.370
2018-04-11T02:31:39.000Z,2.76300,5.04300,1.00000,-51.5920,-15.0500,409.120
2018-04-11T02:32:39.000Z,4.49500,7.94200,1.00000,-49.2210,-18.0260,409.938
2018-04-11T02:33:39.000Z,6.67300,10.4470,1.00000,-46.7600,-20.9660,410.812
2018-04-11T02:34:39.000Z,9.25700,15.7790,1.00000,-44.1950,-23.8570,411.731
2018-04-11T02:35:39.000Z,10.5470,17.7940,1.00000,-41.5030,-26.6940,412.681
2018-04-11T02:36:39.000Z,9.84000,17.5740,1.00000,-38.6640,-29.4640,413.648
2018-04-11T02:37:39.000Z,7.58600,13.7700,1.00000,-35.6550,-32.1580,414.619
2018-04-11T02:38:39.000Z,4.54500,7.94600,1.00000,-32.4540,-34.7600,415.577
2018-04-11T02:39:39.000Z,1.96600,3.94700,1.00000,-29.0340,-37.2580,416.510
2018-04-11T02:40:39.000Z,0.644000,1.42600,1.00000,-25.3710,-39.6330,417.401
2018-04-11T02:41:39.000Z,0.200000,0.424000,1.00000,-21.4400,-41.8670,418.238
2018-04-11T02:42:39.000Z,0.126000,0.239000,1.00000,-17.2170,-43.9380,419.006
2018-04-11T02:43:39.000Z,0.133000,0.233000,1.00000,-12.6940,-45.8190,419.692
2018-04-11T02:44:39.000Z,0.136000,0.279000,1.00000,-7.85700,-47.4880,420.287
2018-04-11T02:45:39.000Z,0.160000,0.399000,1.00000,-2.71700,-48.9160,420.780
2018-04-11T02:46:39.000Z,0.185000,0.761000,1.00000,2.71000,-50.0780,421.162
2018-04-11T02:47:39.000Z,0.173000,0.443000,1.00000,8.37800,-50.9510,421.428
2018-04-11T02:48:39.000Z,0.204000,0.896000,1.00000,14.2320,-51.5140,421.570
2018-04-11T02:49:39.000Z,0.212000,0.661000,1.00000,20.1900,-51.7530,421.589
2018-04-11T02:50:39.000Z,0.235000,0.927000,1.00000,26.1720,-51.6630,421.481
2018-04-11T02:51:39.000Z,0.242000,0.868000,1.00000,32.0870,-51.2450,421.247
2018-04-11T02:52:39.000Z,0.227000,0.854000,1.00000,37.8470,-50.5100,420.892
